1726,8354,696,9,5,4959813783280470,355-JZW,5%
1727,8361,610,21,3,3397278063335420,887-JMT,12%
1728,8365,681,14,5,8641012280766900,487-MXJ,10%
1729,8367,312,3,2,5092849106886230,042-TEX,5%
1730,8373,664,11,4,4587966644244500,441-KBB,10%
1731,8376,570,11,2,1443677228059890,282-NVW,5%
1732,8380,503,15,2,31841760707933,494-FUT,5%
1733,8390,601,19,3,6622786100118610,536-BNK,12%
1734,8399,697,7,5,8505807138676310,158-OOV,5%
1735,8403,29,16,1,9957965575168670,356-SGP,5%
1736,8405,13,3,1,2971798949079330,297-USF,10%
1737,8408,584,7,2,3860863985484040,896-OUQ,10%
1738,8420,35,11,1,1135641171392020,345-IFR,5%
1739,8430,108,20,1,3342126512008700,335-PRV,5%
1740,8444,426,16,2,3080594830656380,157-VEN,5%
1741,8447,695,15,5,9765493643299010,552-XDN,5%
1742,8449,666,18,4,6997043278458160,816-EQY,5%
1743,8452,56,14,1,4353777415876700,148-NIA,5%
1744,8455,679,7,5,4981159524249920,662-ZNS,5%
1745,8456,601,20,3,8410882500968850,834-ISN,12%
1746,8457,81,5,1,4052074560456680,936-JYI,5%
1747,8459,693,4,5,8533399506993240,460-WQE,10%
1748,8461,644,20,2,3618313326335390,399-FAU,5%
1749,8462,126,1,2,2635703385739700,508-DGM,10%
1750,8464,661,1,4,7893229314490270,080-GZH,10%
1751,8468,695,1,5,2635673713964250,245-OEH,10%
1752,8476,560,10,3,5951632035337280,353-JHK,12%
1753,8484,35,16,1,280444537752974,475-JPL,10%
1754,8486,659,16,4,4483692646624190,607-ZPX,5%
1755,8490,346,3,2,3362690376184480,532-DWW,10%
1756,8491,273,7,2,7180577715837400,375-UWJ,5%
1757,8500,694,18,5,4683911447140570,179-FWU,10%
1758,8507,331,20,2,6191301867217010,681-CTN,5%
1759,8509,508,6,3,2273227407814700,430-FAR,12%
1760,8513,298,5,3,1354854615774070,552-UYT,12%
1761,8517,17,4,1,5005135832577930,850-UZU,5%
1762,8519,48,14,1,8473662264247280,250-NSA,5%
1763,8521,689,20,5,5203427488120370,072-JFU,5%
1764,8526,651,2,2,5192920167476630,211-YGN,5%
1765,8528,632,6,2,9513455173163420,796-FBM,5%
1766,8530,679,8,5,1711925710509620,546-PYZ,5%
1767,8541,508,18,3,7139734995652730,021-GVF,12%
1768,8551,313,21,2,8043420699824480,035-CIY,5%
1769,8554,694,1,5,1082485544654530,593-AJG,5%
1770,8562,676,17,4,7411251876997690,460-IDN,10%
1771,8563,340,4,3,9490378794980500,701-SQE,12%
1772,8565,62,1,1,3432866836196570,361-TLT,10%
1773,8569,678,3,5,3911285360596910,279-ZIX,5%
1774,8580,674,5,4,906451804444106,342-VMH,10%
1775,8583,663,3,4,584339798720800,204-WET,10%
1776,8584,102,15,1,3092705946285170,888-MMS,10%
1777,8588,46,9,1,2493579634462920,793-NXU,10%
1778,8593,46,19,1,6888337577214000,238-UNV,10%
1779,8594,547,18,2,1755743796025420,487-CGV,10%
1780,8597,621,3,3,8374821547654910,087-NMT,12%
1781,8600,687,6,5,2992338063434670,727-HAU,10%
1782,8610,695,18,5,2731599809100070,281-FFT,10%
1783,8612,680,8,5,6722390558537670,668-YLJ,5%
1784,8621,32,11,1,1737907683749000,681-SNK,5%
1785,8627,655,16,4,1987145405821610,145-TIJ,10%
1786,8630,694,5,5,6837344828582810,240-UQX,5%
1787,8633,666,20,4,4395090689249540,530-ZFS,10%
1788,8634,465,20,2,5818763626592890,544-TLM,5%
1789,8635,687,19,5,3963387735724500,175-FBN,10%
1790,8637,664,18,4,6476337894994750,415-JOH,10%
1791,8638,92,9,1,3511180437024930,052-YUK,5%
1792,8640,13,18,1,5596618057943380,621-XKN,10%
1793,8650,2,17,1,1542720703898120,979-JXW,10%
1794,8662,64,8,1,1507991596338110,669-WIP,5%
1795,8663,601,7,3,4042012445685490,778-CJS,12%
1796,8671,659,7,4,5524739271602360,332-EOD,10%
1797,8677,213,1,3,6858926112128280,488-LXH,12%
1798,8687,363,20,3,7216816018900040,593-FXM,12%
1799,8696,135,8,2,5330696816732250,094-UBA,5%
1800,8700,692,16,5,8645147420074890,628-WXZ,10%
1801,8702,483,3,3,2994306013468200,346-UCA,12%
1802,8703,52,12,1,2106656284639580,640-LYB,5%
1803,8704,600,7,2,7511725711779650,977-GDP,5%
1804,8707,660,8,4,6816888122956590,307-QBN,5%
1805,8710,46,7,1,4523717055562240,093-LEZ,5%
1806,8716,672,16,4,2530793809070000,452-NLE,10%
1807,8721,673,16,4,4471405891871200,308-KKF,10%
1808,8722,11,21,1,1975179822365820,601-WWB,10%
1809,8735,244,5,2,881458802582856,765-ZGB,10%
1810,8736,601,17,3,7517295661790830,749-GCA,12%
1811,8741,683,1,5,6983188865766740,325-THM,10%
1812,8745,688,17,5,2866892411454140,170-NMP,10%
1813,8751,533,13,3,9008625838034950,209-WIT,12%
1814,8753,675,11,4,9409248939890040,709-FQW,5%
1815,8754,291,13,2,7603437403232580,840-XMJ,5%
1816,8757,508,16,3,9276549199790850,107-TZQ,12%
1817,8760,667,5,4,2165328756542770,040-NVX,10%
1818,8763,697,8,5,872843072547006,180-HTX,10%
1819,8764,658,13,4,6746067920741330,004-VWR,5%
1820,8769,660,16,4,9976651016151470,167-TIH,10%
1821,8774,669,12,4,1806884814319840,233-LLX,5%
1822,8787,657,7,4,3811403366887450,058-PXQ,10%
1823,8789,660,8,4,1515956609817240,033-ZHN,5%
1824,8790,27,11,1,1620188656584140,204-XLT,10%
1825,8791,421,19,2,6890755645296370,821-KLI,5%
1826,8803,673,18,4,6302664656346250,185-WQY,10%
1827,8805,63,6,1,9642357017693460,647-SFS,5%
1828,8813,6,1,1,9354080732082570,107-OLB,5%
1829,8824,695,12,5,570475202695856,348-DOY,10%
1830,8834,98,5,1,3689960168219700,246-ONU,5%
1831,8837,363,2,3,9956214244285740,186-DXG,12%
1832,8843,417,6,2,3105460564175240,252-IWT,10%
1833,8846,525,13,2,2981324769081240,084-OZK,10%
1834,8864,61,18,1,8091515079695860,270-CPN,10%
1835,8867,654,18,4,4472700082609540,500-EPT,5%
1836,8875,288,11,3,1350811101857360,505-RNV,12%
1837,8877,215,16,2,1666439609453210,773-NXK,5%
1838,8883,39,16,1,9629105327714360,474-SRW,5%
1839,8892,698,19,5,7448462550352020,288-QCK,5%
1840,8893,695,1,5,4162704645088880,389-HZZ,10%
1841,8897,684,5,5,7831711448609770,153-PGV,10%
1842,8901,560,5,3,9606494719944800,180-MCT,12%
1843,8902,60,1,1,6957657765298290,313-AQR,10%
1844,8904,395,21,2,1814663549760260,795-HWK,5%
1845,8911,182,10,2,53760731453220,715-JIH,5%
1846,8913,46,19,1,4093763978920830,265-ATS,10%
1847,8917,697,2,5,782962940494615,276-AHD,5%
1848,8918,298,14,3,5874191800248260,271-BTZ,12%
1849,8924,692,18,5,48694637550337,795-WKS,5%
1850,8926,5,1,1,7665912336602950,652-KZO,5%
1851,8928,75,17,1,4769474753434450,473-BEH,10%
1852,8935,23,9,1,8157452079352440,738-EZB,5%
1853,8948,675,6,4,7121040664377690,792-ZIP,5%
1854,8949,89,13,1,3323867981029620,001-CQM,10%
1855,8954,677,1,4,4091338142479220,989-IVL,10%
1856,8955,689,20,5,4731165332061750,981-EPK,10%
1857,8958,698,19,5,3317974448314600,560-NYS,10%
1858,8961,188,10,2,4271422452639570,399-SUF,5%
1859,8965,680,7,5,6700431140270870,863-PQG,10%
1860,8978,411,2,2,8819772748294070,684-ZZX,5%
1861,8980,95,6,1,5332984845435780,986-JBF,5%
1862,8981,666,3,4,1500854292511120,025-IBO,10%
1863,8990,667,20,4,3191515329548000,005-HCX,10%
1864,8999,394,16,3,1886543457292440,404-PDX,12%
1865,9003,483,9,3,7706983818359840,335-BUZ,12%
1866,9008,660,15,4,9253802098092620,722-XUY,10%
1867,9011,684,6,5,9926943564847310,819-JOA,10%
1868,9012,76,10,1,7986612758388320,853-MHS,10%
1869,9022,363,19,3,6405827912059490,611-YUK,12%
1870,9026,109,19,1,2469198753998160,101-JKE,5%
1871,9037,298,8,3,6585877129999760,234-YHC,12%
1872,9039,263,8,2,9425058496947240,236-ODE,5%
1873,9040,656,10,4,9945385239247290,807-OQG,10%
1874,9046,669,13,4,7400976162109070,190-JJX,5%
1875,9049,530,9,2,6000477694123770,342-CTF,10%
1876,9058,653,4,4,6429024675858860,970-AEO,10%
1877,9071,677,9,4,7132229871950130,770-UHF,10%
1878,9075,44,17,1,4587718258483530,067-VRT,5%
1879,9078,697,18,5,1162678417439800,769-HKE,10%
1880,9083,103,6,1,3966302117853560,868-CBB,5%
1881,9096,52,17,1,6950853783173430,339-BAL,5%
1882,9103,697,13,5,9149446743702220,096-IVL,10%
1883,9107,102,2,1,440946965303552,641-NZQ,5%
1884,9111,483,13,3,4033417729943010,387-RGS,12%
1885,9112,79,2,1,9132295931279470,567-PCO,10%
1886,9114,679,14,5,7615124422874490,738-VJM,10%
1887,9119,674,14,4,337602846243448,364-XZJ,5%
1888,9127,560,3,3,9224835325085770,531-PEV,12%
1889,9132,662,15,4,7828987171507040,011-DTU,5%
1890,9140,693,6,5,7611025900381290,840-VTW,5%
1891,9143,340,15,3,2416248396380940,919-KIR,12%
1892,9144,377,1,2,3732513665085210,909-TDN,10%
1893,9151,50,18,1,4665259987385420,399-RQH,10%
1894,9152,150,11,2,4139084601792880,828-ADQ,5%
1895,9157,514,1,2,5478095952661670,396-UZI,5%
1896,9173,610,9,2,6848127592158660,918-ULU,10%
1897,9174,394,9,3,5729245366096580,598-QHX,12%
1898,9180,681,14,5,1704312181240070,670-RTC,5%
1899,9188,483,6,3,6804989130037680,623-VNE,12%
1900,9190,420,12,2,6897403042019640,013-UYO,10%
1901,9197,533,7,3,492591778716416,916-ORO,12%
1902,9198,43,12,1,7484246317760930,787-MKZ,5%
1903,9203,656,19,4,758930276646130,617-IOD,10%
1904,9217,655,7,4,3789016847001730,757-UPC,10%
1905,9230,94,7,1,4679661779484200,357-MPC,10%
1906,9237,679,9,5,3633355556246000,372-MCF,5%
1907,9242,229,20,2,6502447626775810,741-LTN,5%
1908,9253,308,6,2,6584251488628910,781-ULF,10%
1909,9263,696,20,5,720819003094937,755-SZV,10%
1910,9271,354,16,3,470256042446543,905-EOK,12%
1911,9283,675,19,4,5414059893285210,163-ZZT,5%
1912,9286,683,5,5,210433775988139,885-UFH,5%
1913,9292,687,18,5,3783377161872130,475-VCS,5%
1914,9302,213,19,3,4631679397200200,972-GDZ,12%
1915,9316,91,7,1,275009827518564,800-WNF,5%
1916,9328,59,11,1,9156620204620870,388-WZG,5%
1917,9329,672,11,4,7472237794858610,979-QLT,5%
1918,9334,688,5,5,3789225875947060,272-UWS,5%
1919,9338,669,9,4,4080100708339640,597-OIW,5%
1920,9342,693,13,5,6656147315904060,838-POU,5%
1921,9351,610,14,3,2895760408654380,813-ZYP,12%
1922,9380,627,17,2,8236363071599120,791-PHO,5%
1923,9383,333,20,2,9949508692270530,238-ATA,5%
1924,9386,508,19,3,5692362380669320,395-XVL,12%
1925,9398,341,12,2,7775434617095060,429-EOE,5%
1926,9400,560,5,3,5596482005515840,584-FCC,12%
1927,9402,696,18,5,5885298056362230,664-AOG,5%
1928,9404,690,3,5,69655559831462,729-PUV,10%
1929,9410,340,14,3,4952016454845130,142-LOR,12%
1930,9416,684,12,5,7051181579916180,546-RQQ,10%
1931,9421,101,21,1,3743372064456540,845-ISD,5%
1932,9429,325,18,2,6026170893182800,191-LHO,10%
1933,9432,589,5,2,2288039257271710,720-TLP,10%
1934,9435,667,10,4,7525789590235590,574-TGJ,10%
1935,9438,121,2,2,5747252241586880,493-OJY,10%
1936,9442,213,2,3,9889299488269530,539-KXR,12%
1937,9448,560,8,3,462912840965445,134-IIZ,12%
1938,9453,677,3,4,7278727052509310,068-EXD,10%
1939,9463,694,11,5,2562992992440140,044-JGC,10%
1940,9469,60,14,1,1642771147749040,174-OLQ,10%
1941,9470,483,6,3,8332281856604670,237-CXE,12%
1942,9473,32,11,1,7349350927363790,070-JMM,10%
1943,9476,653,3,4,2496094608265670,274-ADS,5%
1944,9477,659,15,4,5760589612768990,788-SNP,5%
1945,9482,695,10,5,5027982473989020,288-UXX,5%
1946,9484,288,18,3,1598614874226620,249-KUO,12%
1947,9488,692,4,5,111383453236874,988-ALH,10%
1948,9498,43,8,1,2505339867087270,920-UCH,5%
1949,9501,279,19,2,6410579665306240,421-RCU,10%
1950,9504,354,6,3,7775600667162420,555-FFB,12%
1951,9506,86,1,1,3965319307813260,454-VHG,10%
1952,9525,77,19,1,4369356417622830,594-JOV,5%
1953,9527,397,14,2,8332987414633970,013-RZY,5%
1954,9531,662,14,4,17650848880262,093-ATA,10%
1955,9532,692,1,5,2854278033660490,587-DCG,10%
1956,9536,306,12,2,913595627633494,966-BER,10%
1957,9541,681,2,5,7148125246242450,412-CAQ,10%
1958,9546,65,12,1,1856599060373480,837-WCS,5%
1959,9549,625,1,2,1338814315275980,552-ERQ,10%
1960,9556,610,7,3,9712275514816500,254-RZK,12%
1961,9559,354,9,3,6862747116908370,842-BNP,12%
1962,9562,685,6,5,1805172578868920,423-YVB,5%
1963,9563,680,12,5,3783193280852140,566-DRS,5%
1964,9565,35,7,1,2018877244654460,618-HID,10%
1965,9567,658,4,4,5334509480125890,840-DIM,10%
1966,9584,288,2,2,8804051178662810,861-XEN,10%
1967,9585,698,15,5,5988107858184220,700-YUB,10%
1968,9586,578,18,2,3015409791301180,733-QYV,10%
1969,9587,599,17,2,1777295246368480,805-YRH,5%
1970,9591,686,17,5,771700328024028,201-JZZ,5%
1971,9601,106,6,1,4140354675423760,456-JUO,5%
1972,9602,84,14,1,4926519213255790,137-GON,5%
1973,9607,610,16,3,1769937664480950,318-CWW,12%
1974,9611,40,14,1,263151633564403,731-MHU,5%
1975,9614,663,6,4,8902521020108150,872-DDJ,10%
1976,9615,621,2,3,4193072568932500,581-RZP,12%
1977,9626,97,13,1,8064755275337300,902-SFH,10%
1978,9637,99,11,1,5720899826736590,182-OOU,5%
1979,9641,70,10,1,8882550518566000,542-ZOF,10%
1980,9644,7,7,1,8730439121789840,852-WVT,5%
1981,9649,667,20,4,9791655111150470,924-VIW,5%
1982,9652,682,16,5,4368504485280550,969-QJM,10%
1983,9656,558,9,2,7189130484192790,485-ORF,5%
1984,9658,324,7,2,8662791093678850,162-OUA,5%
1985,9667,232,20,2,7840677405166940,224-XVQ,5%
1986,9676,36,18,1,344029068401057,795-ZEB,5%
1987,9678,673,16,4,5290883439890770,041-RSJ,10%
1988,9679,684,11,5,2297811376080650,798-BPV,10%
1989,9685,660,14,4,8333203876953080,577-VNY,5%
1990,9687,212,14,2,851873573176087,865-HFO,10%
1991,9700,687,6,5,383733979075201,800-CKH,5%
1992,9710,563,8,2,4147330125614540,096-UBU,5%
1993,9713,682,12,5,2381431760254490,391-KXD,10%
1994,9716,654,15,4,1429932510634640,657-QIE,10%
1995,9724,610,19,3,4354561306135990,149-MYQ,12%
1996,9730,691,16,5,9619256140618160,683-NHD,5%
1997,9731,11,8,1,6937531783158180,572-QQI,10%
1998,9735,65,14,1,833865977044781,600-HTU,10%
1999,9743,660,14,4,5429047969941500,692-IQS,10%
2000,9744,533,17,3,425720065903983,157-OVE,12%
2001,9745,368,7,2,9895148912337110,708-EAX,10%
2002,9749,60,1,1,8828986116674990,560-PEV,10%
2003,9755,533,2,3,7579923279301670,675-VPX,12%
2004,9756,601,16,3,7836036082485060,786-ZMO,12%
2005,9758,681,19,5,9997726059965510,759-ZMW,5%
2006,9759,668,1,4,2475801443201790,457-BFN,5%
2007,9761,298,5,3,5704309269709160,018-AOX,12%
2008,9767,483,21,3,9899131834034120,859-ZPJ,12%
2009,9770,188,3,2,7720611999834760,609-UZF,5%
2010,9777,669,14,4,8567806215570260,727-KYA,5%
2011,9780,694,3,5,2406094164925100,773-JCB,10%
2012,9785,665,21,4,9710674965606160,714-OYP,10%
2013,9802,137,21,2,9894937075061560,145-QFC,5%
2014,9805,679,17,5,2713562657205410,919-TXM,5%
2015,9809,33,13,1,427675148133224,666-TMZ,5%
2016,9814,662,5,4,667717059722630,331-YLY,10%
2017,9815,37,1,1,9904315836447670,754-ULC,5%
2018,9824,618,13,2,4554296598958880,544-UAZ,10%
2019,9831,99,4,1,4113906301017000,055-QIX,10%
2020,9839,658,1,4,1908081560975290,871-VAT,10%
2021,9842,340,5,3,3190323997142630,358-YES,12%
2022,9844,142,2,2,4571286920085990,667-AHB,10%
2023,9846,354,5,3,7138556173648430,174-BFJ,12%
2024,9855,601,18,3,7076867500074750,476-AFT,12%
2025,9856,92,3,1,5327609445327440,791-ZLA,5%
2026,9869,547,2,2,2205554747630330,814-EFQ,5%
2027,9873,669,6,4,2513726710455900,554-YBC,10%
2028,9874,682,9,5,2792064997217630,037-ZQA,5%
2029,9879,476,12,2,2157729048586000,264-KBU,5%
2030,9882,9,15,1,8813587122296210,664-ATM,5%
2031,9883,662,13,4,5722756624444400,663-RPU,10%
2032,9886,337,1,2,3207991820508290,375-UHW,5%
2033,9894,169,4,2,8501249845066130,580-IMJ,10%
2034,9898,12,15,1,4434692010772120,587-ZTP,10%
2035,9906,687,19,5,5435264569488960,694-XVP,10%
2036,9910,662,2,4,2299335186969430,643-UHX,5%
2037,9914,394,3,3,8353481043000910,927-REL,12%
2038,9921,625,10,2,7728600399467910,576-UCM,10%
2039,9926,252,8,2,4429750596659640,213-QEE,5%
2040,9931,296,5,2,5541335850422270,749-IPE,5%
2041,9933,109,3,1,7280305716332230,090-LDV,10%
2042,9939,667,13,4,1323927215434800,332-GUW,10%
2043,9946,52,2,1,9266253574578770,734-WTO,5%
2044,9949,94,4,1,4172727057684350,679-MEO,10%
2045,9950,659,17,4,1782763872255500,670-VZT,10%
2046,9952,399,14,2,5821765245356420,613-RTJ,10%
2047,9961,663,8,4,1566502971296680,795-FYC,10%
2048,9964,483,15,3,3762109580732640,117-OGY,12%
2049,9971,508,19,3,9544574203152180,259-PXC,12%
2050,9976,111,21,1,6348051261465970,385-GCJ,10%
2051,9982,14,7,1,5075697861614720,833-XNR,10%
2052,9987,695,9,5,4865527326356080,319-ERZ,10%
2053,10001,680,1,5,9512573742506840,937-OSJ,5%
2054,10003,530,1,2,5164038122948430,977-RJY,10%
2055,10010,121,1,2,6268257077821890,128-RZS,5%
2056,10017,665,13,4,3370966933082400,895-FHD,10%
2057,10022,697,12,5,3977238116645550,686-KHF,10%
2058,10029,288,2,3,400195789914132,212-AML,12%
2059,10031,3,13,1,8572281559243160,072-HXK,5%
2060,10032,671,18,4,9588666080673330,183-WYC,10%
2061,10037,50,4,1,8887511982035200,414-WCX,10%
2062,10039,674,10,4,1840528055020500,060-NWG,10%
2063,10041,9,9,1,2291602241921370,497-DRI,5%
2064,10047,683,2,5,665119281732286,163-RRO,10%
2065,10048,653,10,4,7894846446885770,694-BAC,5%
2066,10055,655,1,4,4201290230106740,304-SZM,5%
2067,10056,391,18,2,8365455328247870,278-KCN,10%
2068,10058,655,5,4,1359215588253260,414-UCX,10%
2069,10060,12,7,1,7377674413901100,439-PTS,5%
2070,10068,698,8,5,7828268511784220,278-XJH,5%
2071,10088,698,6,5,6768214018576740,709-XFL,5%
2072,10091,528,6,2,4233851423948330,108-TFM,5%
2073,10092,72,7,1,561087001154018,303-IDV,5%
2074,10096,686,14,5,6966881509763480,756-NHC,10%
2075,10097,213,6,3,3803083447996470,876-SGZ,12%
2076,10102,653,15,4,420623124811976,525-VVA,10%
2077,10105,676,19,4,9252307148713280,939-XNP,10%
2078,10107,663,14,4,2169545628282050,924-OKQ,5%
2079,10112,390,14,2,5849177602073330,675-JET,5%
2080,10130,213,16,3,6403808951308860,385-ZRS,12%
2081,10134,298,1,3,101591002503575,591-VSP,12%
2082,10139,685,14,5,2371847663927070,569-BGK,10%
2083,10150,12,8,1,134589613863174,032-QWU,10%
2084,10157,687,17,5,8613500673171830,516-IKU,10%
2085,10162,539,21,2,8226585936866330,304-UFL,10%
2086,10165,691,10,5,6235209196951040,480-XZP,5%
2087,10167,675,2,4,7719259345982350,158-MIR,5%
2088,10176,298,4,3,8921082333865360,253-CPO,12%
2089,10181,213,4,3,505946545870151,903-OHI,12%
2090,10186,698,16,5,8007546102241650,709-KAM,10%
2091,10189,688,15,5,5724035246997540,643-SJZ,10%
2092,10197,105,21,1,8217909934052580,325-GDA,5%
2093,10202,340,9,3,9354376877189240,576-YYU,12%
2094,10203,343,17,2,6148802530426070,296-FVP,10%
2095,10204,653,9,4,318384261443860,763-SXO,5%
2096,10206,670,3,4,233708680906464,623-EVR,10%
2097,10207,298,3,3,652621091150936,245-HNJ,12%
2098,10210,236,21,2,5762459606979190,796-WEO,5%
2099,10218,671,15,4,1773848228157650,071-NLU,10%
2100,10225,30,7,1,7500512969728370,645-CMZ,10%
2101,10230,586,12,2,8103984251442680,319-STW,10%
2102,10232,687,14,5,8188326684347350,956-BGL,10%
2103,10233,26,3,1,5456902789626180,300-HLG,10%
2104,10236,533,19,3,1856307611923910,081-NFM,12%
2105,10237,465,6,2,3449395655742740,148-WWU,10%
2106,10243,18,3,1,3304270897160840,427-YIY,5%
2107,10247,463,15,2,7349517685242150,870-PFQ,10%
2108,10255,695,8,5,2651409645232100,433-GKZ,10%
2109,10258,354,21,3,1817174561700080,057-FMZ,12%
2110,10260,101,15,1,8943403836626970,231-NWZ,10%
2111,10263,130,4,2,5092758674568680,755-RNC,5%
2112,10265,508,6,3,7894284056669870,647-XDJ,12%
2113,10276,161,16,2,2417136542819820,476-RWW,10%
2114,10277,292,19,2,1744704679962950,179-RMC,10%
2115,10280,658,14,4,4524743166098140,423-UAL,5%
2116,10282,37,12,1,5297253267766590,641-JPN,5%
2117,10283,655,7,4,688045844279631,428-JXN,10%
2118,10284,71,1,1,8325283884250410,058-BXQ,5%
2119,10288,107,14,1,9054631101591480,499-HQH,5%
2120,10292,683,5,5,9049056984439630,434-OVF,5%
2121,10293,660,3,4,5944686653324010,763-SCK,10%
2122,10298,615,4,2,9757311015415510,861-GDU,10%
2123,10301,686,17,5,8908771989517240,112-CVJ,10%
2124,10312,54,21,1,9627725194140880,593-IOS,5%
2125,10316,340,11,3,3074072379563220,886-NEG,12%
2126,10325,247,16,2,6180299657246540,473-YIV,5%
2127,10332,354,1,3,7745133616350870,663-AJJ,12%
2128,10339,668,11,4,6657200951253030,523-VQK,5%
2129,10341,375,16,2,5795876098745560,189-JTK,10%
2130,10346,591,9,2,4982274127519190,766-MNZ,5%
2131,10354,655,4,4,5040066085814990,741-EFU,10%
2132,10357,653,19,4,4252552916090960,252-OJW,5%
2133,10361,24,2,1,8470512421466860,553-YVR,5%
2134,10364,683,13,5,7416730588284090,031-PQB,5%
2135,10365,675,2,4,532400741233840,135-WJR,10%
2136,10369,321,16,2,8262363494173470,040-PER,10%
2137,10373,653,9,4,4958507920934740,631-KPE,5%
2138,10375,687,19,5,1077074925970540,892-JFU,10%
2139,10379,454,11,2,1687665387600780,465-RKR,10%
2140,10382,657,9,4,5505271796538950,817-HRQ,5%
2141,10384,677,2,4,4738555489078600,921-QOI,5%
2142,10386,69,19,1,5655706046526830,105-MIH,5%
2143,10393,219,21,2,431351986874396,386-HOE,5%
2144,10397,68,6,1,6967670148612080,740-DKB,5%
2145,10405,694,5,5,4448897421758780,518-KNU,5%
2146,10408,172,9,2,2547824037061160,486-EFH,5%
2147,10409,394,16,3,8063706718285710,537-GNC,12%
2148,10413,288,5,3,9518290767288980,377-OXX,12%
2149,10415,657,3,4,825341529008291,091-UOS,5%
2150,10418,662,10,4,1545875896133290,107-CQZ,5%
2151,10420,601,3,3,5909753292880750,129-EWJ,12%
2152,10422,695,18,5,5697733559626440,636-GKE,5%
2153,10430,56,3,1,6129462616996420,204-UQJ,5%
2154,10432,215,13,2,8291816073802290,275-ZCS,5%
2155,10434,55,21,1,8712640121478850,949-QGZ,5%
2156,10438,676,6,4,626697337525094,306-DZQ,10%
2157,10441,674,17,4,1703859829132310,496-XQV,5%
2158,10446,687,18,5,3301566916702580,701-BOL,5%
2159,10448,694,7,5,615217802106888,142-CLT,5%
2160,10450,472,21,2,7542461051843820,521-ORR,5%
2161,10453,682,8,5,7333143296627620,030-DBN,5%
2162,10464,601,7,3,8806629281119680,723-NIE,12%
2163,10467,29,2,1,5735858590425880,229-UOE,10%
2164,10474,52,2,1,9418766663525750,237-GRA,10%
2165,10479,64,3,1,9341011372075300,805-RKW,10%
2166,10482,685,3,5,1794131591679130,283-ECD,10%
2167,10485,666,7,4,2563409841837070,610-WOI,5%
2168,10487,601,13,3,8194216937058680,981-NNB,12%
2169,10491,678,6,5,5873932507204890,201-YCX,10%
2170,10503,47,13,1,2697350288815260,119-KUG,5%
2171,10504,533,3,3,3356367912790290,816-TVI,12%
2172,10515,483,12,3,4692997630895640,427-MCP,12%
2173,10520,101,20,1,4519585717479690,071-ZLQ,5%
2174,10528,621,18,3,9848491816451770,972-JZZ,12%
2175,10531,673,13,4,7919832427008720,435-AFQ,5%
2176,10533,270,1,2,6469080836261320,920-CPM,5%
2177,10536,560,18,3,2280379757160080,031-YMM,12%
2178,10541,678,13,5,1334895136877860,683-OZK,10%
2179,10568,695,15,5,9791645204141230,018-ILY,5%
2180,10575,363,3,3,7410951284810950,933-HNO,12%
2181,10577,673,3,4,8931877219213450,849-KDJ,10%
2182,10582,309,9,2,2657083970538500,628-ZMF,5%
2183,10583,37,2,1,3708706793162550,664-RBE,5%
2184,10588,72,3,1,699458089857994,170-OCA,10%
2185,10589,467,9,2,210142267729337,760-PWJ,5%
2186,10593,682,4,5,7055424686658490,788-KBB,10%
2187,10594,384,18,2,9195432314269520,315-OTK,10%
2188,10605,56,14,1,1058837109272010,032-QUK,5%
2189,10608,41,16,1,5460609594002640,815-ENY,5%
2190,10610,683,18,5,1470426171107630,512-EAJ,10%
2191,10622,680,8,5,8973384439622380,366-EYH,10%
2192,10630,610,19,3,4669971923629880,323-LIR,12%
2193,10631,685,16,5,2145358604097060,581-ZYG,10%
2194,10637,683,4,5,1139728389976360,678-NON,5%
2195,10638,61,3,1,3906666859288410,725-FTA,10%
2196,10639,684,17,5,8250018128616080,984-ZGK,5%
2197,10648,685,8,5,6033540829743710,867-QKJ,5%
2198,10649,655,17,4,4201841059795220,702-QQY,5%
2199,10655,690,16,5,1765146549178510,084-BTW,5%
2200,10659,567,4,2,7030383374574600,592-ELT,5%
2201,10662,16,13,1,8884452724655840,313-TCS,5%
2202,10663,675,1,4,8717011644348730,539-TCP,5%
2203,10664,676,1,4,2967123691812230,459-KVT,5%
2204,10665,533,20,3,9296030224582040,493-PHX,12%
2205,10668,195,19,2,1528028681742420,283-QBJ,5%
2206,10671,83,21,1,5127445246602830,079-TAZ,10%
2207,10685,656,8,4,9931997617030890,124-SZR,10%
2208,10688,684,12,5,2680855012511320,637-QEA,10%
2209,10701,288,3,3,6701866686891180,475-GFD,12%
2210,10706,670,13,4,6959483897755600,948-WNY,5%
2211,10708,673,10,4,8037542810461920,580-VPW,5%
2212,10711,697,19,5,2040626987346690,125-ACR,10%
2213,10713,688,14,5,2135532301984430,940-NYR,5%
2214,10715,691,11,5,9213367066023370,269-XDG,10%
2215,10719,51,4,1,3796753457227370,430-QBQ,10%
2216,10720,533,3,3,2889651479750450,146-TUH,12%
2217,10726,695,5,5,1275961671193280,752-TSE,5%
2218,10738,340,14,3,1764982804820390,286-ZSG,12%
2219,10739,145,8,2,8791157005562240,432-LZC,5%
2220,10745,657,17,4,2631988424083130,819-WEP,10%
2221,10747,671,17,4,2488148047513380,050-QKG,10%
2222,10750,31,4,1,5492470206580140,383-DYT,10%
2223,10753,436,1,2,2861960688319920,492-AKP,10%
